file,ground_truth,predicted,outcome,max_confidence,frame_count
V_18.avi,violent,violent,TP,0.731,129
Violence026.avi,violent,violent,TP,0.573,30
Violence554.avi,violent,violent,TP,0.621,30
no297_xvid.avi,normal,normal,TN,0.293,41
n055_converted.avi,normal,normal,TN,0.388,139
Normal-Test121.avi,normal,normal,TN,0.0,30
jmZqmYnH_0.avi,violent,violent,TP,0.688,150
Normal751.avi,normal,violent,FP,0.603,30
Weaponized717.avi,violent,normal,FN,0.0,30
PTy2vx8Ejas_1.avi,violent,violent,TP,0.696,150
Violence825.avi,violent,normal,FN,0.483,30
Normal478.avi,normal,normal,TN,0.349,30
Normal610.avi,normal,violent,FP,0.692,30
Normal-Test160.avi,normal,normal,TN,0.0,30
bUaC34RU_0.avi,normal,normal,TN,0.0,150
n014_converted.avi,normal,violent,FP,0.568,124
Weaponized-Test081.avi,violent,normal,FN,0.322,30
Normal681.avi,normal,violent,FP,0.594,30
0Ow4cotKOuw_1.avi,violent,violent,TP,0.731,150
n174_converted.avi,normal,normal,TN,0.539,32
Assault010_x264_1.avi,normal,normal,TN,0.397,150
Normal471.avi,normal,violent,FP,0.695,30
NV_389.avi,normal,normal,TN,0.421,55
d1b2n9qX_0.avi,normal,normal,TN,0.0,150
Normal756.avi,normal,normal,TN,0.317,30
tmm7AxKl_0.avi,normal,violent,FP,0.572,150
Violence549.avi,violent,violent,TP,0.728,30
Weaponized277.avi,violent,violent,TP,0.719,30
RTHTRS_706.avi,violent,violent,TP,0.637,150
Normal343.avi,normal,violent,FP,0.582,30
Weaponized-Test087.avi,violent,violent,TP,0.717,30
Normal144.avi,normal,normal,TN,0.534,30
Violence885.avi,violent,normal,FN,0.537,30
qmvilMkD57M_1.avi,normal,violent,FP,0.684,150
n161_converted.avi,normal,violent,FP,0.73,160
Ri_poPbOu-k_0.avi,violent,normal,FN,0.0,150
NV_513.avi,normal,normal,TN,0.309,145
4yTlGiDoxBo_0.avi,normal,normal,TN,0.541,150
Normal602.avi,normal,normal,TN,0.324,30
UFA7LVk0_0.avi,normal,normal,TN,0.0,150
VGKvz9qZ_0.avi,normal,normal,TN,0.519,150
Weaponized560.avi,violent,violent,TP,0.648,30
Normal797.avi,normal,normal,TN,0.0,30
Normal747.avi,normal,normal,TN,0.276,30
Weaponized-Test159.avi,violent,normal,FN,0.0,30
Weaponized828.avi,violent,normal,FN,0.0,30
HvfhYJ8b_0.avi,normal,normal,TN,0.426,150
Normal697.avi,normal,normal,TN,0.478,30
Q1ycSrzoM2c_2.avi,violent,violent,TP,0.66,150
Normal740.avi,normal,normal,TN,0.375,30
Normal808.avi,normal,normal,TN,0.0,30
Normal128.avi,normal,normal,TN,0.342,30
FXC43fACfPc_2.avi,violent,normal,FN,0.465,150
Normal-Test086.avi,normal,normal,TN,0.0,30
9qjOCoE7_0.avi,normal,normal,TN,0.0,150
NV_730.avi,normal,violent,FP,0.581,174
Weaponized624.avi,violent,violent,TP,0.706,30
no37_xvid.avi,normal,normal,TN,0.288,41
2sy_eLpH-PI_0.avi,violent,violent,TP,0.724,150
EtRfZ2KP_2.avi,violent,normal,FN,0.466,150
6Dej3-k3MRE_3.avi,violent,violent,TP,0.713,150
CqJB8ZWLZ-o_0.avi,violent,normal,FN,0.423,150
Weaponized317.avi,violent,normal,FN,0.436,30
Violence353.avi,violent,normal,FN,0.43,30
Weaponized-Test133.avi,violent,violent,TP,0.668,30
48J5lk4QcpE_3.avi,violent,normal,FN,0.411,150
no468_xvid.avi,normal,normal,TN,0.288,41
6doZoiaG9PM_0.avi,normal,normal,TN,0.0,150
MzcX84QCuE8_0.avi,violent,violent,TP,0.731,150
w067_converted.avi,violent,violent,TP,0.704,239
UuMYxOYm_0.avi,normal,normal,TN,0.0,150
Violence799.avi,violent,violent,TP,0.656,30
wetyh_1223.avi,violent,violent,TP,0.71,150
PFw7SeFOD04_1.avi,normal,normal,TN,0.27,150
Normal659.avi,normal,violent,FP,0.726,30
no368_xvid.avi,normal,normal,TN,0.497,41
AkTZX27QhjE_3.avi,violent,normal,FN,0.481,150
DTq6Gu30-uA_1.avi,normal,violent,FP,0.55,150
Violence530.avi,violent,normal,FN,0.428,30
40l8LuP4_0.avi,normal,normal,TN,0.0,150
Weaponized-Test082.avi,violent,normal,FN,0.277,30
Weaponized166.avi,violent,normal,FN,0.33,30
88ndrvAZpE8_1.avi,violent,normal,FN,0.269,150
Violence-Test058.avi,violent,normal,FN,0.421,30
Normal650.avi,normal,violent,FP,0.559,30
NV_593.avi,normal,normal,TN,0.273,105
Weaponized729.avi,violent,normal,FN,0.0,30
dxzvtJ4gPC0_1.avi,violent,violent,TP,0.69,150
Weaponized354.avi,violent,normal,FN,0.526,30
Normal717.avi,normal,violent,FP,0.731,30
Normal676.avi,normal,violent,FP,0.711,30
no421_xvid.avi,normal,normal,TN,0.273,41
RIXaF_TkLlU_0.avi,normal,violent,FP,0.723,150
Weaponized134.avi,violent,normal,FN,0.0,30
Normal-Test071.avi,normal,normal,TN,0.0,30
cJvLTWGs-SE_0.avi,normal,normal,TN,0.326,150
Normal783.avi,normal,normal,TN,0.0,30
Violence279.avi,violent,normal,FN,0.497,30
H_VQJU0Bqpc_2.avi,normal,normal,TN,0.271,150
Violence634.avi,violent,normal,FN,0.437,30
HAoCHqFV_0.avi,normal,normal,TN,0.472,150
v032_converted.avi,violent,violent,TP,0.649,193
no391_xvid.avi,normal,normal,TN,0.0,41
Normal-Test026.avi,normal,normal,TN,0.283,30
nVdn1krnTCQ_1.avi,violent,violent,TP,0.723,150
no340_xvid.avi,normal,normal,TN,0.275,41
Normal059.avi,normal,normal,TN,0.54,30
V_222.avi,violent,violent,TP,0.731,153
jOZLjdSi_0.avi,normal,normal,TN,0.0,150
NV_375.avi,normal,violent,FP,0.717,55
no397_xvid.avi,normal,normal,TN,0.0,41
Weaponized330.avi,violent,violent,TP,0.695,30
no422_xvid.avi,normal,normal,TN,0.271,41
LruY67tu_0.avi,normal,normal,TN,0.269,150
_fPfNbHM16M_0.avi,normal,normal,TN,0.38,150
Violence552.avi,violent,normal,FN,0.53,30
Normal552.avi,normal,violent,FP,0.59,30
v035_converted.avi,violent,violent,TP,0.703,201
kFbpQrq2_0.avi,normal,normal,TN,0.398,150
V726w0IKCp4_0.avi,violent,normal,FN,0.462,150
V_548.avi,violent,violent,TP,0.699,185
_wVuRdfDHbE_0.avi,normal,violent,FP,0.727,150
no348_xvid.avi,normal,normal,TN,0.288,41
Violence426.avi,violent,violent,TP,0.693,30
WPXtCPPS_0.avi,normal,normal,TN,0.0,150
DC10fyQgNqo_1.avi,violent,normal,FN,0.276,150
no359_xvid.avi,normal,normal,TN,0.275,41
Weaponized-Test074.avi,violent,normal,FN,0.0,30
Weaponized547.avi,violent,violent,TP,0.64,30
NV_802.avi,normal,normal,TN,0.529,115
Normal051.avi,normal,normal,TN,0.528,30
Weaponized542.avi,violent,violent,TP,0.616,30
Weaponized287.avi,violent,normal,FN,0.367,30
Violence413.avi,violent,violent,TP,0.611,30
no493_xvid.avi,normal,normal,TN,0.364,41
v034_converted.avi,violent,violent,TP,0.698,228
Violence127.avi,violent,violent,TP,0.725,30
Violence448.avi,violent,normal,FN,0.415,30
Normal548.avi,normal,violent,FP,0.627,30
kB9NYpu1_0.avi,normal,normal,TN,0.0,150
Normal744.avi,normal,normal,TN,0.359,30
Violence834.avi,violent,violent,TP,0.654,30
Normal567.avi,normal,normal,TN,0.375,30
Violence911.avi,violent,violent,TP,0.576,30
no441_xvid.avi,normal,normal,TN,0.0,41
t_n025_converted.avi,normal,normal,TN,0.0,126
CfPgoKqk_0.avi,normal,normal,TN,0.355,150
no88_xvid.avi,normal,normal,TN,0.0,41
Weaponized412.avi,violent,normal,FN,0.0,30
a2qLzOu_n0s_2.avi,violent,violent,TP,0.73,150
F7W6PQ3V3y8_2.avi,violent,normal,FN,0.273,150
_q5Nwh4Z6ao_10.avi,violent,normal,FN,0.0,150
t_n029_converted.avi,normal,normal,TN,0.296,127
Weaponized795.avi,violent,normal,FN,0.353,30
Weaponized-Test147.avi,violent,normal,FN,0.0,30
Normal387.avi,normal,normal,TN,0.0,30
JJG0bHPur50_0.avi,violent,violent,TP,0.716,150
Normal798.avi,normal,normal,TN,0.0,30
Normal-Test089.avi,normal,normal,TN,0.0,30
grxri53x_0.avi,normal,normal,TN,0.498,150
no438_xvid.avi,normal,normal,TN,0.439,41
1XFiS6Lt_1.avi,violent,violent,TP,0.727,150
SmBrtaGJ_1.avi,violent,normal,FN,0.448,150
Normal-Test148.avi,normal,normal,TN,0.0,30
nuf-d5GugL0_4.avi,violent,violent,TP,0.676,150
Weaponized072.avi,violent,normal,FN,0.0,30
no364_xvid.avi,normal,normal,TN,0.278,41
Normal-Test003.avi,normal,normal,TN,0.36,30
Weaponized-Test141.avi,violent,normal,FN,0.407,30
Weaponized-Test029.avi,violent,violent,TP,0.706,30
Normal523.avi,normal,normal,TN,0.452,30
oYFVr2kK_0.avi,normal,normal,TN,0.0,150
89UQqPuR4Q4_0.avi,violent,violent,TP,0.58,150
Violence329.avi,violent,violent,TP,0.726,30
w027_converted.avi,violent,violent,TP,0.726,229
HW48LUZKOL4_4.avi,violent,normal,FN,0.54,150
Violence797.avi,violent,normal,FN,0.519,30
Weaponized283.avi,violent,normal,FN,0.458,30
Weaponized138.avi,violent,normal,FN,0.0,30
Violence884.avi,violent,violent,TP,0.569,30
NpznjZe7A2M_1.avi,violent,violent,TP,0.568,150
Weaponized-Test168.avi,violent,violent,TP,0.704,30
Violence492.avi,violent,normal,FN,0.298,30
umOs1WLBkuo_2.avi,violent,normal,FN,0.0,150
Violence012.avi,violent,violent,TP,0.699,30
Normal452.avi,normal,violent,FP,0.59,30
v009_converted.avi,violent,violent,TP,0.723,232
V_606.avi,violent,violent,TP,0.721,185
Weaponized678.avi,violent,violent,TP,0.726,30
Violence035.avi,violent,normal,FN,0.0,30
Violence937.avi,violent,normal,FN,0.0,30
MhVfgPWz_0.avi,normal,violent,FP,0.607,150
9C_LQa7nnFg_0.avi,normal,normal,TN,0.29,150
Violence186.avi,violent,violent,TP,0.632,30
Weaponized599.avi,violent,violent,TP,0.731,30
t_w002_converted.avi,violent,normal,FN,0.0,237
Violence139.avi,violent,normal,FN,0.482,30
Weaponized372.avi,violent,violent,TP,0.607,30
Violence-Test085.avi,violent,violent,TP,0.731,30
9nFtxkJ7ywg_0.avi,normal,normal,TN,0.343,150
n019_converted.avi,normal,violent,FP,0.613,140
8U6x0VMW_0.avi,normal,normal,TN,0.412,150
BySljls4_0.avi,normal,normal,TN,0.28,150
KQTiHlA11fM_2.avi,normal,normal,TN,0.476,150
n179_converted.avi,normal,violent,FP,0.566,30
nuf-d5GugL0_5.avi,violent,violent,TP,0.634,150
Normal-Test139.avi,normal,normal,TN,0.0,30
Violence194.avi,violent,normal,FN,0.481,30
no295_xvid.avi,normal,normal,TN,0.0,41
UvLAudRA91Y_0.avi,violent,violent,TP,0.73,150
no52_xvid.avi,normal,violent,FP,0.727,40
Violence396.avi,violent,normal,FN,0.341,30
Violence-Test073.avi,violent,normal,FN,0.0,30
V_582.avi,violent,violent,TP,0.73,185
IvimSdBV_0.avi,normal,normal,TN,0.373,150
Weaponized063.avi,violent,normal,FN,0.0,30
V_575.avi,violent,violent,TP,0.731,185
Y-TiUAODEYw_1.avi,normal,normal,TN,0.0,150
Normal354.avi,normal,violent,FP,0.65,30
no385_xvid.avi,normal,normal,TN,0.269,41
Normal-Test113.avi,normal,normal,TN,0.0,30
Normal085.avi,normal,normal,TN,0.374,30
Violence916.avi,violent,violent,TP,0.729,30
Violence538.avi,violent,normal,FN,0.0,30
Normal-Test085.avi,normal,normal,TN,0.0,30
ATDMY6PzK9U_0.avi,normal,normal,TN,0.271,150
NPeKBgURcxI_0.avi,violent,violent,TP,0.722,150
Normal752.avi,normal,normal,TN,0.401,30
V_990.avi,violent,violent,TP,0.717,150
Normal-Test132.avi,normal,normal,TN,0.0,30
0_DzLlklZa0_6.avi,violent,violent,TP,0.663,150
n048_converted.avi,normal,violent,FP,0.551,160
V_623.avi,violent,violent,TP,0.731,93
V_586.avi,violent,violent,TP,0.724,185
Normal772.avi,normal,normal,TN,0.0,30
Normal-Test005.avi,normal,normal,TN,0.273,30
Normal-Test084.avi,normal,normal,TN,0.0,30
DAMfrqpC_0.avi,normal,normal,TN,0.0,150
Normal705.avi,normal,violent,FP,0.699,30
Normal562.avi,normal,normal,TN,0.407,30
n167_converted.avi,normal,normal,TN,0.509,53
Normal485.avi,normal,violent,FP,0.693,30
NV_806.avi,normal,violent,FP,0.728,115
Normal468.avi,normal,violent,FP,0.716,30
Normal573.avi,normal,normal,TN,0.332,30
V_223.avi,violent,violent,TP,0.727,156
Normal564.avi,normal,normal,TN,0.395,30
F7W6PQ3V3y8_2.avi,normal,normal,TN,0.279,150
Normal239.avi,normal,normal,TN,0.345,30
Weaponized366.avi,violent,violent,TP,0.667,30
v071_converted.avi,violent,violent,TP,0.707,239
videoplayback (2)_66.avi,violent,violent,TP,0.714,150
Violence663.avi,violent,normal,FN,0.0,30
oIEZ45OCmAw_2.avi,violent,violent,TP,0.722,150
1dsLuL5Lvbc_3.avi,violent,violent,TP,0.729,150
gR4OsEPl894_2.avi,violent,normal,FN,0.522,150
V_535.avi,violent,normal,FN,0.495,185
E0Huf4Qi0JE_0.avi,normal,normal,TN,0.293,150
NV_832.avi,normal,violent,FP,0.699,134
Normal487.avi,normal,normal,TN,0.46,30
Weaponized012.avi,violent,normal,FN,0.0,30
PFw7SeFOD04_0.avi,violent,normal,FN,0.296,150
Fighting014_x264_1.avi,normal,violent,FP,0.567,150
nVdn1krnTCQ_4.avi,violent,violent,TP,0.685,150
V_484.avi,violent,violent,TP,0.649,147
Normal453.avi,normal,normal,TN,0.513,30
Normal727.avi,normal,normal,TN,0.391,30
Normal324.avi,normal,violent,FP,0.652,30
Normal419.avi,normal,normal,TN,0.0,30
gI4u3PwG_0.avi,normal,normal,TN,0.443,150
4Fqxw7Nl_0.avi,normal,normal,TN,0.269,150
Normal254.avi,normal,normal,TN,0.0,30
GhZRf4GIw0w_0.avi,violent,normal,FN,0.376,150
Normal782.avi,normal,normal,TN,0.0,30
QkqaGJ9x_3.avi,violent,normal,FN,0.498,150
Violence690.avi,violent,normal,FN,0.0,30
Normal-Test157.avi,normal,normal,TN,0.0,30
Weaponized114.avi,violent,normal,FN,0.294,30
Weaponized616.avi,violent,normal,FN,0.52,30
Normal126.avi,normal,normal,TN,0.271,30
Violence515.avi,violent,normal,FN,0.0,30
Violence572.avi,violent,normal,FN,0.37,30
Weaponized832.avi,violent,normal,FN,0.367,30
HbfZYAXw_0.avi,normal,violent,FP,0.567,150
NV_787.avi,normal,violent,FP,0.672,115
Weaponized823.avi,violent,violent,TP,0.634,30
0vasozvJYvk_0.avi,violent,normal,FN,0.441,150
UIAGmwT1_0.avi,normal,normal,TN,0.0,150
Normal510.avi,normal,normal,TN,0.494,30
JD9JJbiJ_0.avi,normal,normal,TN,0.0,150
Violence873.avi,violent,violent,TP,0.722,30
F6kgeh23_0.avi,normal,normal,TN,0.292,150
Weaponized593.avi,violent,normal,FN,0.499,30
Weaponized162.avi,violent,violent,TP,0.723,30
Normal819.avi,normal,normal,TN,0.373,30
no44_xvid.avi,normal,normal,TN,0.0,41
Weaponized477.avi,violent,violent,TP,0.73,30
6Dej3-k3MRE_0.avi,normal,violent,FP,0.717,150
V_536.avi,violent,violent,TP,0.727,185
Violence191.avi,violent,violent,TP,0.731,30
n182_converted.avi,normal,violent,FP,0.609,27
v058_converted.avi,violent,violent,TP,0.6,329
Weaponized528.avi,violent,normal,FN,0.361,30
V_988.avi,violent,normal,FN,0.464,150
cBNVcBk3rjg_0.avi,violent,violent,TP,0.697,150
6Dej3-k3MRE_2.avi,normal,violent,FP,0.725,150
La60qonu_0.avi,normal,normal,TN,0.0,150
n114_converted.avi,normal,violent,FP,0.723,248
Violence251.avi,violent,normal,FN,0.489,30
Violence086.avi,violent,normal,FN,0.442,30
Normal070.avi,normal,violent,FP,0.551,30
sy7BoRGE_0.avi,normal,normal,TN,0.0,150
Weaponized239.avi,violent,violent,TP,0.729,30
Normal544.avi,normal,normal,TN,0.544,30
Weaponized242.avi,violent,normal,FN,0.406,30
Normal390.avi,normal,normal,TN,0.272,30
Normal407.avi,normal,normal,TN,0.435,30
Weaponized589.avi,violent,normal,FN,0.451,30
Normal185.avi,normal,normal,TN,0.0,30
3ZY4hpms_0.avi,normal,violent,FP,0.606,150
t_v007_converted.avi,violent,violent,TP,0.731,327
CqJB8ZWLZ-o_1.avi,normal,violent,FP,0.65,150
NV_728.avi,normal,violent,FP,0.672,133
itstEXVr_0.avi,normal,normal,TN,0.0,150
24E0xYYUz44_2.avi,normal,normal,TN,0.469,150
Weaponized-Test064.avi,violent,normal,FN,0.0,30
Normal140.avi,normal,violent,FP,0.595,30
Normal275.avi,normal,violent,FP,0.633,30
Y-TiUAODEYw_0.avi,normal,normal,TN,0.292,150
NV_340.avi,normal,violent,FP,0.726,123
Violence041.avi,violent,normal,FN,0.0,30
V_648.avi,violent,violent,TP,0.731,125
GKsvH_pVNQU_1.avi,violent,normal,FN,0.27,150
qrWTk-2a13o_0.avi,normal,normal,TN,0.0,150
Normal077.avi,normal,normal,TN,0.343,30
Normal559.avi,normal,violent,FP,0.639,30
Weaponized148.avi,violent,normal,FN,0.0,30
uKFI67bUzfg_2.avi,violent,violent,TP,0.729,150
_q5Nwh4Z6ao_6.avi,normal,violent,FP,0.706,150
Normal204.avi,normal,normal,TN,0.0,30
NV_511.avi,normal,normal,TN,0.284,145
Violence596.avi,violent,normal,FN,0.0,30
Normal246.avi,normal,normal,TN,0.278,30
Violence-Test065.avi,violent,normal,FN,0.0,30
Normal817.avi,normal,normal,TN,0.0,30
w009_converted.avi,violent,violent,TP,0.731,233
NV_747.avi,normal,normal,TN,0.304,147
Normal-Test093.avi,normal,normal,TN,0.0,30
NV_803.avi,normal,normal,TN,0.403,115
Normal670.avi,normal,normal,TN,0.0,30
Violence664.avi,violent,violent,TP,0.72,30
no473_xvid.avi,normal,normal,TN,0.295,41
V_298.avi,violent,violent,TP,0.73,171
24E0xYYUz44_1.avi,violent,violent,TP,0.622,150
Normal777.avi,normal,normal,TN,0.0,30
Normal497.avi,normal,normal,TN,0.511,30
jILBnY3lB2Q_2.avi,normal,normal,TN,0.0,150
Normal297.avi,normal,violent,FP,0.726,30
Violence591.avi,violent,normal,FN,0.393,30
Normal067.avi,normal,normal,TN,0.465,30
rp9hJAQE_0.avi,normal,normal,TN,0.0,150
Weaponized155.avi,violent,violent,TP,0.564,30
_q5Nwh4Z6ao_0.avi,violent,violent,TP,0.699,150
Weaponized515.avi,violent,normal,FN,0.431,30
A7FCl8G35Cs_0.avi,violent,violent,TP,0.73,150
Normal092.avi,normal,violent,FP,0.728,30
Normal149.avi,normal,normal,TN,0.509,30
PaTrwJbs_0.avi,normal,normal,TN,0.0,150
Normal382.avi,normal,violent,FP,0.729,30
Violence438.avi,violent,violent,TP,0.554,30
Normal-Test035.avi,normal,normal,TN,0.503,30
w058_converted.avi,violent,violent,TP,0.618,219
OAfV0xPIhZw_0.avi,normal,normal,TN,0.0,150
2lrARl7utL4_0.avi,normal,normal,TN,0.0,150
XM0NI7ZmwWM_1.avi,violent,violent,TP,0.671,150
fwEk96k8g_I_2.avi,violent,violent,TP,0.728,150
i7MJRWrW_0.avi,normal,normal,TN,0.337,150
Normal869.avi,normal,normal,TN,0.0,30
Normal068.avi,normal,normal,TN,0.388,30
n029_converted.avi,normal,normal,TN,0.424,154
Violence268.avi,violent,normal,FN,0.357,30
no308_xvid.avi,normal,normal,TN,0.269,41
4RqDG4I4iAk_2.avi,normal,violent,FP,0.643,150
Weaponized408.avi,violent,normal,FN,0.0,30
Violence606.avi,violent,violent,TP,0.6,30
n119_converted.avi,normal,violent,FP,0.644,134
Violence298.avi,violent,normal,FN,0.356,30
no2_xvid.avi,normal,normal,TN,0.285,41
H1AzC-GyKto_0.avi,normal,normal,TN,0.282,150
R1A_AxUKosk_4.avi,violent,violent,TP,0.602,150
wetyh_1204.avi,violent,violent,TP,0.715,150
Violence478.avi,violent,normal,FN,0.0,30
no33_xvid.avi,normal,violent,FP,0.611,41
JBRqNBaP_0.avi,normal,normal,TN,0.0,150
Violence211.avi,violent,violent,TP,0.699,30
v017_converted.avi,violent,violent,TP,0.727,321
Violence742.avi,violent,violent,TP,0.716,30
Violence513.avi,violent,normal,FN,0.0,30
w097_converted.avi,violent,violent,TP,0.731,307
z1WyVUv8_0.avi,violent,violent,TP,0.59,150
_RziL1Ds6xU_0.avi,violent,violent,TP,0.73,150
n173_converted.avi,normal,normal,TN,0.511,27
18xQQOv5_0.avi,normal,normal,TN,0.45,150
Violence482.avi,violent,normal,FN,0.0,30
Violence240.avi,violent,normal,FN,0.0,30
Normal679.avi,normal,violent,FP,0.717,30
nNUeqFgG_4.avi,violent,violent,TP,0.674,150
aKgSasWRJ2s_1.avi,violent,violent,TP,0.651,150
Weaponized212.avi,violent,normal,FN,0.453,30
YaWxiAtCwxE_6.avi,violent,violent,TP,0.698,150
Normal683.avi,normal,violent,FP,0.731,30
Weaponized019.avi,violent,violent,TP,0.643,30
no333_xvid.avi,normal,normal,TN,0.363,41
Normal045.avi,normal,violent,FP,0.69,30
80ySNph9_0.avi,normal,normal,TN,0.273,150
NV_346.avi,normal,normal,TN,0.298,153
Violence759.avi,violent,normal,FN,0.546,30
Weaponized750.avi,violent,violent,TP,0.726,30
Weaponized197.avi,violent,normal,FN,0.309,30
Violence594.avi,violent,normal,FN,0.277,30
Normal368.avi,normal,normal,TN,0.484,30
q2yEYFD5_0.avi,normal,normal,TN,0.272,150
Violence337.avi,violent,violent,TP,0.666,30
w053_converted.avi,violent,violent,TP,0.624,218
Normal713.avi,normal,normal,TN,0.484,30
Normal-Test127.avi,normal,normal,TN,0.0,30
Weaponized052.avi,violent,normal,FN,0.0,30
v073_converted.avi,violent,violent,TP,0.729,327
0H2s9UJcNJ0_0.avi,normal,violent,FP,0.691,150
c1bRFt0x_0.avi,normal,normal,TN,0.0,150
UvLAudRA91Y_1.avi,violent,violent,TP,0.724,150
oIEZ45OCmAw_4.avi,violent,violent,TP,0.73,150
Weaponized558.avi,violent,normal,FN,0.47,30
Weaponized744.avi,violent,normal,FN,0.0,30
Weaponized-Test122.avi,violent,normal,FN,0.0,30
Normal245.avi,normal,normal,TN,0.28,30
YL1qlr23_0.avi,normal,normal,TN,0.333,150
EFv961C5RgY_0.avi,normal,violent,FP,0.649,150
Weaponized536.avi,violent,normal,FN,0.468,30
b6XfVAZC9Zs_7.avi,violent,normal,FN,0.0,150
Weaponized061.avi,violent,normal,FN,0.28,30
Normal823.avi,normal,normal,TN,0.0,30
lUjx4FXvv34_1.avi,violent,violent,TP,0.673,150
Violence384.avi,violent,normal,FN,0.516,30
Normal790.avi,normal,normal,TN,0.0,30
Weaponized233.avi,violent,normal,FN,0.397,30
Normal511.avi,normal,normal,TN,0.303,30
Normal037.avi,normal,violent,FP,0.71,30
Normal668.avi,normal,normal,TN,0.0,30
Violence906.avi,violent,normal,FN,0.479,30
f9jcrHqO_0.avi,normal,normal,TN,0.276,150
Normal114.avi,normal,normal,TN,0.357,30
GVdnjHyU_0.avi,normal,normal,TN,0.0,150
NV_919.avi,normal,normal,TN,0.308,145
Normal664.avi,normal,normal,TN,0.0,30
no291_xvid.avi,normal,normal,TN,0.277,41
Weaponized592.avi,violent,violent,TP,0.702,30
Normal291.avi,normal,normal,TN,0.464,30
JPIeYvRgo6I_2.avi,normal,normal,TN,0.0,150
Normal426.avi,normal,normal,TN,0.0,30
Violence647.avi,violent,normal,FN,0.363,30
eifiXLWYul8_0.avi,violent,normal,FN,0.516,150
Normal742.avi,normal,normal,TN,0.277,30
NV_598.avi,normal,normal,TN,0.428,105
Weaponized331.avi,violent,violent,TP,0.731,30
YDOJvzChqSg_2.avi,violent,normal,FN,0.392,150
no25_xvid.avi,normal,normal,TN,0.269,41
no483_xvid.avi,normal,normal,TN,0.277,41
Weaponized654.avi,violent,violent,TP,0.711,30
L9tYVvJY_0.avi,normal,violent,FP,0.63,150
Wby1vUy8aYI_1.avi,violent,violent,TP,0.594,150
Normal001.avi,normal,violent,FP,0.638,30
Weaponized170.avi,violent,normal,FN,0.0,30
6mrIIcAQ2fI_2.avi,violent,normal,FN,0.0,150
H_VQJU0Bqpc_3.avi,normal,normal,TN,0.357,150
Weaponized285.avi,violent,normal,FN,0.305,30
R1A_AxUKosk_2.avi,violent,normal,FN,0.535,150
Weaponized-Test130.avi,violent,normal,FN,0.324,30
n039_converted.avi,normal,violent,FP,0.664,129
Violence693.avi,violent,normal,FN,0.293,30
Normal300.avi,normal,violent,FP,0.724,30
Normal230.avi,normal,normal,TN,0.0,30
Normal758.avi,normal,normal,TN,0.384,30
Violence400.avi,violent,violent,TP,0.646,30
etyiEs3j8x8_5.avi,violent,violent,TP,0.633,150
Violence-Test048.avi,violent,normal,FN,0.0,30
C8wt47cphU8_1.avi,violent,normal,FN,0.511,150
n015_converted.avi,normal,violent,FP,0.721,133
32wXo9Dt_0.avi,normal,normal,TN,0.407,150
Weaponized090.avi,violent,violent,TP,0.729,30
Normal720.avi,normal,normal,TN,0.381,30
NV_791.avi,normal,normal,TN,0.5,115
Normal542.avi,normal,normal,TN,0.393,30
fK7CSrQ6OpM_2.avi,violent,violent,TP,0.716,150
Normal339.avi,normal,violent,FP,0.625,30
Normal276.avi,normal,violent,FP,0.571,30
1A3zEkCHBl8_0.avi,normal,normal,TN,0.465,150
Normal064.avi,normal,normal,TN,0.398,30
Normal370.avi,normal,normal,TN,0.339,30
Normal690.avi,normal,violent,FP,0.711,30
Normal011.avi,normal,normal,TN,0.354,30
w018_converted.avi,violent,normal,FN,0.289,244
Normal189.avi,normal,normal,TN,0.0,30
Violence208.avi,violent,violent,TP,0.705,30
YL-qwpTMjzk_1.avi,violent,violent,TP,0.575,150
7qtRgyFsk3s_1.avi,normal,violent,FP,0.688,150
Normal769.avi,normal,normal,TN,0.0,30
Normal-Test076.avi,normal,normal,TN,0.0,30
BEoVUtDm_0.avi,normal,normal,TN,0.27,150
p19HiyCX7EQ_1.avi,violent,violent,TP,0.711,150
V_765.avi,violent,violent,TP,0.729,129
Weaponized369.avi,violent,normal,FN,0.284,30
Normal816.avi,normal,normal,TN,0.0,30
dOM7frJMFbc_0.avi,normal,normal,TN,0.42,150
no454_xvid.avi,normal,normal,TN,0.271,41
3SS0E4SmTk8_0.avi,violent,normal,FN,0.402,150
Violence068.avi,violent,normal,FN,0.0,30
Normal844.avi,normal,normal,TN,0.27,30
no400_xvid.avi,normal,normal,TN,0.275,41
Violence675.avi,violent,violent,TP,0.725,30
Weaponized535.avi,violent,normal,FN,0.295,30
Normal177.avi,normal,normal,TN,0.0,30
Weaponized-Test123.avi,violent,normal,FN,0.0,30
Violence882.avi,violent,violent,TP,0.595,30
Weaponized276.avi,violent,violent,TP,0.729,30
Weaponized096.avi,violent,normal,FN,0.538,30
oM-goKOVjeU_0.avi,violent,violent,TP,0.731,150
jILBnY3lB2Q_0.avi,normal,normal,TN,0.0,150
n030_converted.avi,normal,violent,FP,0.564,161
Violence278.avi,violent,normal,FN,0.508,30
Normal-Test025.avi,normal,normal,TN,0.295,30
Normal288.avi,normal,violent,FP,0.647,30
rfthfd_538.avi,violent,violent,TP,0.662,150
Violence611.avi,violent,normal,FN,0.361,30
dOM7frJMFbc_1.avi,normal,normal,TN,0.509,150
V_14.avi,violent,violent,TP,0.694,180
V_403.avi,violent,violent,TP,0.705,102
jTbvVbkUaPM_4.avi,violent,normal,FN,0.508,150
